Longitude,Latitude,DL_Min,DL_Max,DL_Mean,DL_Median,UL_Min,UL_Max,UL_Mean,UL_Median,Z_DL,Z_UL,NZ_DL,NZ_UL,DL_OR,UL_OR,DL_Total_Count,UL_Total_Count,T1_First_Entry,T2_Last_Entry,T3_DL_Median,T4_UL_Median,T5_DL_Mean,T6_UL_Mean,date
150.70951,-34.052395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1643081557281.0,1643081557281.0,1643081557281.0,1643081557281.0,1643081557281.0,1643081557281.0,2022-01-25
150.70971,-34.052265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1643081558289.0,1643081558289.0,1643081558289.0,1643081558289.0,1643081558289.0,1643081558289.0,2022-01-25
150.70993,-34.052145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1643081560289.0,1643081560289.0,1643081560289.0,1643081560289.0,1643081560289.0,1643081560289.0,2022-01-25
150.71013,-34.0520325,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1643081561286.0,1643081561286.0,1643081561286.0,1643081561286.0,1643081561286.0,1643081561286.0,2022-01-25
150.71036,-34.0519075,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1643081563281.0,1643081563281.0,1643081563281.0,1643081563281.0,1643081563281.0,1643081563281.0,2022-01-25
150.71057,-34.05179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1643081564241.0,1643081564241.0,1643081564241.0,1643081564241.0,1643081564241.0,1643081564241.0,2022-01-25
150.7108,-34.05167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1643081565316.0,1643081565316.0,1643081565316.0,1643081565316.0,1643081565316.0,1643081565316.0,2022-01-25
150.71104,-34.05154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1643081567249.0,1643081567249.0,1643081567249.0,1643081567249.0,1643081567249.0,1643081567249.0,2022-01-25
150.71125,-34.051425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1643081568329.0,1643081568329.0,1643081568329.0,1643081568329.0,1643081568329.0,1643081568329.0,2022-01-25
150.71147,-34.0513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1643081570289.0,1643081570289.0,1643081570289.0,1643081570289.0,1643081570289.0,1643081570289.0,2022-01-25
150.71171,-34.05118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1643081571329.0,1643081571329.0,1643081571329.0,1643081571329.0,1643081571329.0,1643081571329.0,2022-01-25
