Longitude,Latitude,DL_Min,DL_Max,DL_Mean,DL_Median,UL_Min,UL_Max,UL_Mean,UL_Median,Z_DL,Z_UL,NZ_DL,NZ_UL,DL_OR,UL_OR,DL_Total_Count,UL_Total_Count,T1_First_Entry,T2_Last_Entry,T3_DL_Median,T4_UL_Median,T5_DL_Mean,T6_UL_Mean,date
150.70799,-34.053545,168.0,168.0,168.0,168.0,5422.0,5422.0,5422.0,5422.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1643081544348.0,1643081544348.0,1643081544348.0,1643081544348.0,1643081544348.0,1643081544348.0,2022-01-25
150.70815,-34.053425,180.0,180.0,180.0,180.0,5308.0,5308.0,5308.0,5308.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1643081546310.0,1643081546310.0,1643081546310.0,1643081546310.0,1643081546310.0,1643081546310.0,2022-01-25
150.70831,-34.0533025,136.0,136.0,136.0,136.0,5308.0,5308.0,5308.0,5308.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1643081547303.0,1643081547303.0,1643081547303.0,1643081547303.0,1643081547303.0,1643081547303.0,2022-01-25
150.70846,-34.0531875,359.0,359.0,359.0,359.0,10614.0,10614.0,10614.0,10614.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1643081548370.0,1643081548370.0,1643081548370.0,1643081548370.0,1643081548370.0,1643081548370.0,2022-01-25
150.70866,-34.0530275,509.0,509.0,509.0,509.0,13269.0,13269.0,13269.0,13269.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1643081550275.0,1643081550275.0,1643081550275.0,1643081550275.0,1643081550275.0,1643081550275.0,2022-01-25
150.70876,-34.0529525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1643081551334.0,1643081551334.0,1643081551334.0,1643081551334.0,1643081551334.0,1643081551334.0,2022-01-25
150.70898,-34.052795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1643081553244.0,1643081553244.0,1643081553244.0,1643081553244.0,1643081553244.0,1643081553244.0,2022-01-25
150.70917,-34.052655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1643081554344.0,1643081554344.0,1643081554344.0,1643081554344.0,1643081554344.0,1643081554344.0,2022-01-25
150.70932,-34.0525275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1643081556299.0,1643081556299.0,1643081556299.0,1643081556299.0,1643081556299.0,1643081556299.0,2022-01-25
150.70953,-34.05238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1643081556913.0,1643081556913.0,1643081556913.0,1643081556913.0,1643081556913.0,1643081556913.0,2022-01-25
150.7097,-34.0522675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1643081558193.0,1643081558193.0,1643081558193.0,1643081558193.0,1643081558193.0,1643081558193.0,2022-01-25
150.70994,-34.0521375,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1643081560139.0,1643081560139.0,1643081560139.0,1643081560139.0,1643081560139.0,1643081560139.0,2022-01-25
150.71018,-34.052005,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1643081561073.0,1643081561073.0,1643081561073.0,1643081561073.0,1643081561073.0,1643081561073.0,2022-01-25
150.71034,-34.05192,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1643081562344.0,1643081562344.0,1643081562344.0,1643081562344.0,1643081562344.0,1643081562344.0,2022-01-25
150.71054,-34.051805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1643081564284.0,1643081564284.0,1643081564284.0,1643081564284.0,1643081564284.0,1643081564284.0,2022-01-25
150.7108,-34.0516675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1643081565259.0,1643081565259.0,1643081565259.0,1643081565259.0,1643081565259.0,1643081565259.0,2022-01-25
150.71101,-34.051555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1643081567208.0,1643081567208.0,1643081567208.0,1643081567208.0,1643081567208.0,1643081567208.0,2022-01-25
150.7112,-34.0514525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1643081568279.0,1643081568279.0,1643081568279.0,1643081568279.0,1643081568279.0,1643081568279.0,2022-01-25
150.71147,-34.0512975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1643081570309.0,1643081570309.0,1643081570309.0,1643081570309.0,1643081570309.0,1643081570309.0,2022-01-25
150.71167,-34.0512025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1643081571281.0,1643081571281.0,1643081571281.0,1643081571281.0,1643081571281.0,1643081571281.0,2022-01-25
